kind	string	address	disc	in_tw04
name	ig_driver_clubhead	8020C920	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	ig_putter_clubhead	8020C934	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	ig_iron3_clubhead	8020C948	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	ig_iron7_clubhead	8020C95C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	ig_wedge_clubhead	8020C970	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020C984	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Animation/Skin.c	8020CA54	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020CF50	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Animation/SkinBurn.c	8020CFD0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020D010	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Animation/SkinMorph.c	8020D090	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020D0D4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Animation/SkinPart.c	8020D164	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020D1EC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Rcmp/rcmp_mad_codec.c	8020E270	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020E2C0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020E460	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020E538	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Ai/CrAS.c	8020E654	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020E760	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020E888	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020EA28	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020EB70	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Ai/Swing.c	8020EC00	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020EF90	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/TextureFX/clutgenfuplus.cpp	8020F348	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/TextureFX/clutgenopaqfuplus.cpp	8020F448	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020F600	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/TextureFX/texcomp.cpp	8020F6A8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/TextureFX/txrblendrule.cpp	8020F800	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/TextureFX/txrsliderrule.cpp	8020F8A4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/TextureFX/txrtexrule.cpp	8020F90C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/TextureFX/txufile.cpp	8020F95C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020F9A4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Camera Test: %d / %d	8020FA5C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Main Memory: %d KB / %d KB	8020FB48	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020FB98	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020FC90	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020FD50	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/SFX/Headers/SFX_GameInterface.h	8020FDEC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020FE50	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020FEE0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/crac/DesignSecrets.cpp	8020FF70	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8020FFB0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80210088	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	%sdata\stmfiles\sky.fxg	8021011C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/crac/EnvFX_CloudLayers.cpp	80210134	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80210178	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/SFX/Headers/SFX_GameInterface.h	80210214	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/crac/EnvironmentEffectManager.cpp	80210244	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Skydome resource ID from stream is invalid	80210290	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/crac/TigerProofDB.cpp	80210320	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8021035C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80210494	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	Mov_Init	80210820	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	Mov_Exit	8021082C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	Mov_Start	80210838	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	Mov_Tick	80210844	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	Mov_TickDivX	802108C4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	AddToAudStreamReadQueue	80210958	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	RemoveFromAudStreamQueue	80210970	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	ProcessAudStreamReadQueue	8021098C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	Stm_Exit	802109A8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	Stm_Prime	802109B4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	Stm_Start	802109C0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	Stm_Tick	802109CC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	Stm_SetPlayList	802109D8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	Stm_SetStream	802109E8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80210A50	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80210AE0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Audio/Engine/Utils/UAudMem.c	80210B98	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Golf/Audio/Engine/Utils/UAudMemStack.c	80210BDC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80210CC4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	An error has occurred.	80210E64	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Lib/UAllocator.c	80211054	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Lib/UDynMemPool.c	802110B0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Lib/UHeap.c	802110F8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	;c:/dev/Golf_2005/Tigercode/Code/Legacy/Lib/UMath.c	80211193	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	802111C8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Lib/UMemNew.cpp	80211258	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80211290	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Lib/UObject.c	80211334	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80211380	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Lib/UObject3D.c	80211400	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80211454	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Lib/UUberparserUtils.cpp	802114E4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	802115A0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/SFX/Headers/SFX_GameInterface.h	8021163C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80211670	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/LLDynTex.c	80211700	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/LLFont.c	80211834	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/LLListMan.c	80211920	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/LLPictInt.c	80211968	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	%d/%d/%d %d:%02d %s	802119D0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	802119E8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/LLTex.c	80211A78	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/LLTexGrp.c	80211B70	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/LLVideo.c	80211BEC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/Gc/LLDisp_Gc.c	80211CC0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	file_RequestDaemon	80211D80	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	File_Open	80211D94	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	File_Close	80211DA0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	File_ReadAsyncEx	80211DAC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/Gc/LLFileIO_Gc.c	80211DC0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80211DFC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80211E88	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/Gc/LLObj_Gc.c	80211F18	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/Gc/LLPict_Gc.c	80212040	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Ll/Gc/LLVideoDivX_Gc.c	80212110	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	XDivX_OpenFile: Failed to find the DivX video '%s'	80212168	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	XDivX_OpenFile: Unable to open the DivX video '%s'	8021219C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	802125BC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	8021264C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/SFX/Headers/SFX_GameInterface.h	802126E8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80212720	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Specif/UFont.c	802127AC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80212808	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/SFX/Headers/SFX_GameInterface.h	802128A4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Specif/UKernel.c	802128D4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80212910	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80212A60	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Specif/UStream.c	80212AEC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80212B68	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Legacy/Specif/USupAct.c	80212BE8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80212C20	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Shared/Shader/Hardware/hwsRelocate.c	80212CA0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80212CE8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Error: 	80212D6C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Warning: 	80212D74	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	%s%s%s	80212D84	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Invalid File	80212D8C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Unable to open file %s for write	80212DAC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Shared/refpack/refabout.cpp	80212E0C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Shared/refpack/refencode.cpp	80212E5C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	../../../Golf/Lo-Rendering/Shader/ShaderObject/ShaderObjectCommon/Gc/Headers/GoShaderObjectCommon_DynamicRenderingBuffer_Gc.h	80212E9C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Tiburon/Eassdk/TibExt.c	80212F34	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Error: Out of bounds array access.	80212F6C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Error: Invalid Controller ID.	80212F90	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
path	c:/dev/Golf_2005/Tigercode/Code/Tiburon/IStudio/UISEvent.c	80212FB0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Attempt to load rate function (ID: %d) ignored.  The screen (Group: %d, Screen: %d) is being unloaded.	8021303C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
path	c:/dev/Golf_2005/Tigercode/Code/Tiburon/IStudio/UIStudio.c	80213150	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	cl_bbsd	80215810	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	cv_lnchr	8021581D	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	ping_si3	80215837	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	tm_420	80215844	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	tm_r580	80215851	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	ts_z350	8021585E	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	fwd_shaft	8021B2CA	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	fwd_shaft	8021B2DB	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	pwi_shaft	8021B2EC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	pwi_shaft	8021B2FD	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	pwi_shaft	8021B30E	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	pwi_shaft	8021B31F	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	fwd_grip	8021B462	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	fwd_grip	8021B473	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	pwi_grip	8021B484	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	pwi_grip	8021B495	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	pwi_grip	8021B4A6	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
name	pwi_grip	8021B4B7	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
message	GP status %d%d%d%d%d%d --> 	80225E5C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	%s: %8.3f	80225FC8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	STOP_STREAM_AT_END	80227498	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	REQUEST_AUDIO_ERROR	802274AC	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	REQUEST_PLAY_ADDR	802274C0	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	REQUEST_START_ADDR	802274D4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	REQUEST_LENGTH	802274E8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	AUDIO_BUFFER_CONFIG	802274F8	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
name	BS_CHANGE_DISK	8022750C	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	< Queue #%d > 	80227580	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	0x%08x: Command: %s 	80227590	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
message	Non-recoverable Exception %d	8022A5B4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
message	Unhandled Exception %d	8022A5D4	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	yes
message	%s: %8d	802F3958	Tiger Woods PGA Tour 2005 (USA) (Disc 1)	no
